resultraceid,result_pos,resulthorsenum,resulthorsename,resultdate,resulttime,resultcourse
796756,10,13,Mienvee Flyer,2021-10-29,5:15,Dundalk (AW)
796756,11,10,Pillar,2021-10-29,5:15,Dundalk (AW)
796756,12,8,Danz Gift,2021-10-29,5:15,Dundalk (AW)
795015,1,12,Vaxholm,2021-10-29,5:00,Kempton (AW)
795015,2,8,Aurelia Gold,2021-10-29,5:00,Kempton (AW)
795015,3,7,Egypsyan Crackelli,2021-10-29,5:00,Kempton (AW)
795015,4,13,Shut Up And Dance,2021-10-29,5:00,Kempton (AW)
795015,5,11,Niamh And Oonagh,2021-10-29,5:00,Kempton (AW)
795015,6,14,Ladymac,2021-10-29,5:00,Kempton (AW)
795015,7,9,Birkie Girl,2021-10-29,5:00,Kempton (AW)
795015,8,2,Internal Conflict,2021-10-29,5:00,Kempton (AW)
795015,9,10,Fast Forward,2021-10-29,5:00,Kempton (AW)
795015,10,4,Clonsilla Rose,2021-10-29,5:00,Kempton (AW)
795015,11,5,Under Oath,2021-10-29,5:00,Kempton (AW)
794760,1,4,Harbour Lake,2021-10-29,4:55,Wetherby
794760,2,3,Guardino,2021-10-29,4:55,Wetherby
794760,3,11,Stream Of Stars,2021-10-29,4:55,Wetherby
794760,4,5,Knickerbockerglory,2021-10-29,4:55,Wetherby
794760,5,13,Monte Igueldo,2021-10-29,4:55,Wetherby
794760,6,2,First Angel,2021-10-29,4:55,Wetherby
794760,7,8,Sameem,2021-10-29,4:55,Wetherby
794760,8,6,Master Malachy,2021-10-29,4:55,Wetherby
794760,9,12,Hildenley,2021-10-29,4:55,Wetherby
794760,10,9,Scorchin,2021-10-29,4:55,Wetherby
794760,11,14,Top Attraction,2021-10-29,4:55,Wetherby
794760,NA,1,Dunover,2021-10-29,4:55,Wetherby
794760,NA,10,Seven Arches,2021-10-29,4:55,Wetherby
794945,1,2,Masked Identity,2021-10-29,4:50,Newmarket
794945,2,8,Espresso Freddo,2021-10-29,4:50,Newmarket
794945,3,6,Goddess Of Fire,2021-10-29,4:50,Newmarket
794945,4,4,Newton Jack,2021-10-29,4:50,Newmarket
794945,5,14,Assembled,2021-10-29,4:50,Newmarket
794945,6,5,Peintre D'Etoiles,2021-10-29,4:50,Newmarket
794945,7,10,Sir Sedric,2021-10-29,4:50,Newmarket
794945,8,1,Super Den,2021-10-29,4:50,Newmarket
794945,9,12,Finoah,2021-10-29,4:50,Newmarket
794945,10,13,Bonus,2021-10-29,4:50,Newmarket
794945,11,9,Thunder Lily,2021-10-29,4:50,Newmarket
794945,12,7,Geminga,2021-10-29,4:50,Newmarket
794945,13,11,Lockerbie,2021-10-29,4:50,Newmarket
796755,1,8,Orinoco River,2021-10-29,4:45,Dundalk (AW)
796755,2,3,Jarvis,2021-10-29,4:45,Dundalk (AW)
796755,3,4,Sacred Territory,2021-10-29,4:45,Dundalk (AW)
796755,4,7,Obtain,2021-10-29,4:45,Dundalk (AW)
796755,5,5,Thismydream,2021-10-29,4:45,Dundalk (AW)
796755,6,2,B United,2021-10-29,4:45,Dundalk (AW)
796755,7,6,Medal Of Glory,2021-10-29,4:45,Dundalk (AW)
796755,8,1,Aplaud,2021-10-29,4:45,Dundalk (AW)
796755,9,9,Yeno It's Tricky,2021-10-29,4:45,Dundalk (AW)
796768,1,6,The Mediator,2021-10-29,4:35,Down Royal
796768,2,3,Rhodia,2021-10-29,4:35,Down Royal
796768,3,1,Sundrenched,2021-10-29,4:35,Down Royal
796768,4,4,Castlenagree,2021-10-29,4:35,Down Royal
796768,5,2,Oregon,2021-10-29,4:35,Down Royal
797302,1,1,Duke Of Rockingham,2021-10-29,4:30,Uttoxeter
797302,2,8,Red Windsor,2021-10-29,4:30,Uttoxeter
797302,3,3,Awaythelad,2021-10-29,4:30,Uttoxeter
797302,4,9,Tedwin Hills,2021-10-29,4:30,Uttoxeter
797302,5,2,The Texan,2021-10-29,4:30,Uttoxeter
797302,6,4,Bravethewaves,2021-10-29,4:30,Uttoxeter
797302,7,10,Lady Amy,2021-10-29,4:30,Uttoxeter
797302,8,6,Imperial Hurley,2021-10-29,4:30,Uttoxeter
797302,9,7,Lawd Dylan,2021-10-29,4:30,Uttoxeter
794759,1,1,Numitor,2021-10-29,4:25,Wetherby
794759,2,8,Ballyvic Boru,2021-10-29,4:25,Wetherby
794759,3,3,Casa Tall,2021-10-29,4:25,Wetherby
794759,4,7,Fontaine Collonges,2021-10-29,4:25,Wetherby
794759,5,2,Larch Hill,2021-10-29,4:25,Wetherby
794759,6,4,One Touch,2021-10-29,4:25,Wetherby
794759,7,5,Finistere,2021-10-29,4:25,Wetherby
794759,8,6,Dr Sanderson,2021-10-29,4:25,Wetherby
794759,9,9,Treshnish,2021-10-29,4:25,Wetherby
794943,1,5,Going Gone,2021-10-29,4:15,Newmarket
794943,2,2,Prince Of Harts,2021-10-29,4:15,Newmarket
794943,3,7,Saratoga Gold,2021-10-29,4:15,Newmarket
794943,4,1,Koeman,2021-10-29,4:15,Newmarket
794943,5,6,Niblawi,2021-10-29,4:15,Newmarket
794943,6,9,The Nu Form Way,2021-10-29,4:15,Newmarket
794943,7,4,Kasperenko,2021-10-29,4:15,Newmarket
794943,8,3,Love Is Golden,2021-10-29,4:15,Newmarket
794943,9,8,Iconique,2021-10-29,4:15,Newmarket
796767,1,7,Espion Du Chenet,2021-10-29,4:05,Down Royal
796767,2,1,Samurai Cracker,2021-10-29,4:05,Down Royal
796767,3,5,Weihnachts,2021-10-29,4:05,Down Royal
796767,4,11,Benefit North,2021-10-29,4:05,Down Royal
796767,5,4,Ingleby Mackenzie,2021-10-29,4:05,Down Royal
796767,6,9,The Abbey,2021-10-29,4:05,Down Royal
796767,7,2,Arahecan,2021-10-29,4:05,Down Royal
796767,8,8,Serpolette,2021-10-29,4:05,Down Royal
796767,NA,6,Bentham,2021-10-29,4:05,Down Royal
794755,1,1,Pull Again Green,2021-10-29,3:58,Uttoxeter
794755,2,5,Dream In The Park,2021-10-29,3:58,Uttoxeter
794755,3,3,Abuffalosoldier,2021-10-29,3:58,Uttoxeter
794755,4,9,Steal My Sunshine,2021-10-29,3:58,Uttoxeter
794755,5,4,Captain Claude,2021-10-29,3:58,Uttoxeter
794755,6,8,Larusso,2021-10-29,3:58,Uttoxeter
794755,7,7,Induro De Fontaine,2021-10-29,3:58,Uttoxeter
794755,8,2,Spidersteve,2021-10-29,3:58,Uttoxeter
794755,9,10,Tango Pete,2021-10-29,3:58,Uttoxeter
794755,10,6,Fiddledi Dee,2021-10-29,3:58,Uttoxeter
794756,1,6,Good Boy Bobby,2021-10-29,3:50,Wetherby
794756,2,10,Cracking Destiny,2021-10-29,3:50,Wetherby
794756,3,9,Galahad Quest,2021-10-29,3:50,Wetherby
794756,4,7,Eclair D'Ainay,2021-10-29,3:50,Wetherby
794756,5,8,Joke Dancer,2021-10-29,3:50,Wetherby
794756,6,4,Laskalin,2021-10-29,3:50,Wetherby
794756,7,1,Magic Saint,2021-10-29,3:50,Wetherby
794756,8,5,Whoshotthesheriff,2021-10-29,3:50,Wetherby
794756,NA,11,Barton Knoll,2021-10-29,3:50,Wetherby
794756,NA,2,The Big Bite,2021-10-29,3:50,Wetherby
794942,1,1,Soto Sizzler,2021-10-29,3:40,Newmarket
794942,2,7,Bad Company,2021-10-29,3:40,Newmarket
794942,3,8,Neptune Seas,2021-10-29,3:40,Newmarket
794942,4,3,Further Measure,2021-10-29,3:40,Newmarket
794942,5,5,Kattani,2021-10-29,3:40,Newmarket
794942,6,9,Sarvan,2021-10-29,3:40,Newmarket
794942,7,4,Croeso Cymraeg,2021-10-29,3:40,Newmarket
794942,8,10,War Leader,2021-10-29,3:40,Newmarket
794942,9,6,Fireworks,2021-10-29,3:40,Newmarket
794942,10,2,Moving Light,2021-10-29,3:40,Newmarket
796766,1,4,Lifetime Ambition,2021-10-29,3:30,Down Royal
796766,2,1,Beacon Edge,2021-10-29,3:30,Down Royal
796766,3,9,Vanillier,2021-10-29,3:30,Down Royal
796766,4,7,Railway Hurricane,2021-10-29,3:30,Down Royal
796766,5,2,Champagne Gold,2021-10-29,3:30,Down Royal
796766,6,10,Womalko,2021-10-29,3:30,Down Royal
796766,7,8,Street Value,2021-10-29,3:30,Down Royal
796766,8,11,Let Her Flow,2021-10-29,3:30,Down Royal
796766,9,6,Neptunus Equester,2021-10-29,3:30,Down Royal
796766,10,5,Mr Bercow,2021-10-29,3:30,Down Royal
796766,NA,3,Grand Paradis,2021-10-29,3:30,Down Royal
794753,1,8,Imperial Esprit,2021-10-29,3:23,Uttoxeter
794753,2,10,Croagh Patrick,2021-10-29,3:23,Uttoxeter
794753,3,4,Rostello,2021-10-29,3:23,Uttoxeter
794753,4,1,Joly Maker,2021-10-29,3:23,Uttoxeter
794753,5,5,Caro Des Flos,2021-10-29,3:23,Uttoxeter
794753,6,3,Light Flicker,2021-10-29,3:23,Uttoxeter
794753,7,12,L'Es Fremantle,2021-10-29,3:23,Uttoxeter
794753,8,7,Nefyn Point,2021-10-29,3:23,Uttoxeter
794753,NA,6,Glance Back,2021-10-29,3:23,Uttoxeter
794753,NA,11,Right Royals Day,2021-10-29,3:23,Uttoxeter
794753,NA,9,Maasai Warrior,2021-10-29,3:23,Uttoxeter
794757,1,1,Porticello,2021-10-29,3:15,Wetherby
794757,2,2,Genuflex,2021-10-29,3:15,Wetherby
794757,3,5,Sacre Pierre,2021-10-29,3:15,Wetherby
794757,4,3,Keepyourdreamsbig,2021-10-29,3:15,Wetherby
794757,5,4,Oceanline,2021-10-29,3:15,Wetherby
794757,6,8,Battle Angel,2021-10-29,3:15,Wetherby
794757,NA,7,Addosh,2021-10-29,3:15,Wetherby
794941,1,3,Solo Saxophone,2021-10-29,3:05,Newmarket
794941,2,6,Ernesto,2021-10-29,3:05,Newmarket
794941,3,1,Whitehaven,2021-10-29,3:05,Newmarket
794941,4,4,Galahad Threepwood,2021-10-29,3:05,Newmarket
794941,5,2,Royaume Uni,2021-10-29,3:05,Newmarket
796765,1,8,Outside The Door,2021-10-29,2:55,Down Royal
796765,2,11,Temptationinmilan,2021-10-29,2:55,Down Royal
796765,3,12,Call Me Freddie,2021-10-29,2:55,Down Royal
796765,4,4,Stockdale,2021-10-29,2:55,Down Royal
796765,5,13,Final Orders,2021-10-29,2:55,Down Royal
796765,6,21,Vee Dancer,2021-10-29,2:55,Down Royal
796765,7,7,China Princess,2021-10-29,2:55,Down Royal
796765,NA,9,Warreedy,2021-10-29,2:55,Down Royal
796765,NA,3,Game Catch,2021-10-29,2:55,Down Royal
796765,NA,15,Allduckornodinner,2021-10-29,2:55,Down Royal
796765,NA,17,Treasure Mountain,2021-10-29,2:55,Down Royal
796765,NA,10,Largy Princess,2021-10-29,2:55,Down Royal
796765,NA,2,Frankly All Talk,2021-10-29,2:55,Down Royal
796765,NA,1,Building Bridges,2021-10-29,2:55,Down Royal
796765,NA,6,Stansfield,2021-10-29,2:55,Down Royal
796765,NA,20,Mcquinn,2021-10-29,2:55,Down Royal
796765,NA,19,Winnie Woodnutt,2021-10-29,2:55,Down Royal
796765,NA,5,Excelcior,2021-10-29,2:55,Down Royal
796765,NA,14,Journey West,2021-10-29,2:55,Down Royal
796765,NA,16,Kells Priory,2021-10-29,2:55,Down Royal
797522,1,12,Pica Lina,2021-10-29,2:49,Auteuil
797522,2,15,Fury Road,2021-10-29,2:49,Auteuil
797522,3,1,Golden Witch,2021-10-29,2:49,Auteuil
797522,4,6,Flamme Rouge,2021-10-29,2:49,Auteuil
797522,5,10,Florence,2021-10-29,2:49,Auteuil
797522,6,7,Terre Etoilee,2021-10-29,2:49,Auteuil
797522,7,4,Muhaya Kaillila,2021-10-29,2:49,Auteuil
797522,8,5,Celtic Girl,2021-10-29,2:49,Auteuil
797522,9,3,Taballera,2021-10-29,2:49,Auteuil
797522,NA,2,Miss Braltar,2021-10-29,2:49,Auteuil
797522,NA,8,Harmonie Roque,2021-10-29,2:49,Auteuil
797522,NA,13,Sweet Cesaria,2021-10-29,2:49,Auteuil
797522,NA,14,Heidi Du Seuil,2021-10-29,2:49,Auteuil
797522,NA,9,La Plaza,2021-10-29,2:49,Auteuil
794750,1,1,Minella Drama,2021-10-29,2:48,Uttoxeter
794750,2,5,Magic Dancer,2021-10-29,2:48,Uttoxeter
794750,3,4,Flic Ou Voyou,2021-10-29,2:48,Uttoxeter
794750,4,3,Fransham,2021-10-29,2:48,Uttoxeter
794750,NA,2,Fast Buck,2021-10-29,2:48,Uttoxeter
794761,1,9,Saint Arvans,2021-10-29,2:40,Wetherby
794761,2,4,Champagne City,2021-10-29,2:40,Wetherby
794761,3,3,Blakeney Point,2021-10-29,2:40,Wetherby
794761,4,2,Herbiers,2021-10-29,2:40,Wetherby
794761,5,7,Son Of Red,2021-10-29,2:40,Wetherby
794761,6,5,Red Force One,2021-10-29,2:40,Wetherby
794761,7,6,Restandbethankful,2021-10-29,2:40,Wetherby
794761,8,1,Theatre Legend,2021-10-29,2:40,Wetherby
794761,9,8,Got Trumped,2021-10-29,2:40,Wetherby
794761,10,10,Ilaya,2021-10-29,2:40,Wetherby
794939,1,11,Symphony Perfect,2021-10-29,2:30,Newmarket
794939,2,4,Desert Dreamer,2021-10-29,2:30,Newmarket
794939,3,2,Barbanera,2021-10-29,2:30,Newmarket
794939,4,8,Red Lacewing,2021-10-29,2:30,Newmarket
794939,5,6,Loves Me Likearock,2021-10-29,2:30,Newmarket
794939,6,9,Safra,2021-10-29,2:30,Newmarket
794939,7,7,Pennine Hills,2021-10-29,2:30,Newmarket
794939,8,10,Siesta Beach,2021-10-29,2:30,Newmarket
794939,9,1,American Kestrel,2021-10-29,2:30,Newmarket
794939,10,5,Lovely Mana,2021-10-29,2:30,Newmarket
794939,11,3,Benefit,2021-10-29,2:30,Newmarket
794939,12,13,Wajd,2021-10-29,2:30,Newmarket
794939,13,12,Takana,2021-10-29,2:30,Newmarket
796764,1,1,Zanahiyr,2021-10-29,2:20,Down Royal
796764,2,2,Cask Mate,2021-10-29,2:20,Down Royal
796764,3,5,Bonarc,2021-10-29,2:20,Down Royal
796764,4,4,Monoxide,2021-10-29,2:20,Down Royal
796764,5,3,Justice Ears,2021-10-29,2:20,Down Royal
797520,1,3,Gus De Gene,2021-10-29,2:15,Auteuil
797520,2,1,Mauricius,2021-10-29,2:15,Auteuil
797520,3,7,Feu Follet Sivola,2021-10-29,2:15,Auteuil
797520,4,6,Pichelot,2021-10-29,2:15,Auteuil
797520,5,5,Ciranix,2021-10-29,2:15,Auteuil
797520,NA,4,D'Jango,2021-10-29,2:15,Auteuil
797520,NA,9,Win On Sunday,2021-10-29,2:15,Auteuil
797520,NA,8,Eniocanto,2021-10-29,2:15,Auteuil
794752,1,4,Lady Adare,2021-10-29,2:13,Uttoxeter
794752,2,2,Get A Tonic,2021-10-29,2:13,Uttoxeter
794752,3,1,Credo,2021-10-29,2:13,Uttoxeter
794752,4,14,Tweed Skirt,2021-10-29,2:13,Uttoxeter
794752,5,12,Holly,2021-10-29,2:13,Uttoxeter
794752,6,7,Rose Ohara,2021-10-29,2:13,Uttoxeter
794752,7,6,Rhian De Sivola,2021-10-29,2:13,Uttoxeter
794752,8,10,Cordey Dancer,2021-10-29,2:13,Uttoxeter
794752,9,3,Getaway Guillaume,2021-10-29,2:13,Uttoxeter
794752,10,8,Tanora,2021-10-29,2:13,Uttoxeter
794752,11,13,Kishorn,2021-10-29,2:13,Uttoxeter
794752,12,5,Lucky Monarch,2021-10-29,2:13,Uttoxeter
794758,1,2,Ashtown Lad,2021-10-29,2:05,Wetherby
794758,2,4,Buzz De Turcoing,2021-10-29,2:05,Wetherby
794758,3,3,Barbados Buck's,2021-10-29,2:05,Wetherby
794758,4,5,Deluxe Range,2021-10-29,2:05,Wetherby
794940,1,3,Spycatcher,2021-10-29,1:55,Newmarket
794940,2,1,Bahrain Pride,2021-10-29,1:55,Newmarket
794940,3,4,Zoetic,2021-10-29,1:55,Newmarket
794940,4,2,Inver Park,2021-10-29,1:55,Newmarket
794940,5,6,Eldrickjones,2021-10-29,1:55,Newmarket
794940,6,5,Atheby,2021-10-29,1:55,Newmarket
796863,1,1,Al Murqab,2021-10-29,1:45,Jebel Ali
796863,2,5,Light Beam,2021-10-29,1:45,Jebel Ali
796863,3,4,Law Of Nature,2021-10-29,1:45,Jebel Ali
796863,4,6,Nayefah,2021-10-29,1:45,Jebel Ali
796863,5,3,Knight's Town,2021-10-29,1:45,Jebel Ali
796763,1,4,Impervious,2021-10-29,1:45,Down Royal
796763,2,8,Sit Down Lucy,2021-10-29,1:45,Down Royal
796763,3,6,Glan,2021-10-29,1:45,Down Royal
796763,4,7,Party Central,2021-10-29,1:45,Down Royal
796763,5,3,Bellaney Gem,2021-10-29,1:45,Down Royal
796763,6,5,Call Me Dolly,2021-10-29,1:45,Down Royal
796763,7,2,Annie G,2021-10-29,1:45,Down Royal
797519,1,3,Blasimon,2021-10-29,1:41,Auteuil
797519,2,11,Finistere Madrik,2021-10-29,1:41,Auteuil
797519,3,10,Grand Depart,2021-10-29,1:41,Auteuil
797519,4,8,Champagne Mystery,2021-10-29,1:41,Auteuil
797519,5,9,Flag Star,2021-10-29,1:41,Auteuil
797519,6,6,Elmadam,2021-10-29,1:41,Auteuil
797519,7,5,Gentleman D'Athon,2021-10-29,1:41,Auteuil
797519,NA,12,Thor De Cerisy,2021-10-29,1:41,Auteuil
797519,NA,7,Achour,2021-10-29,1:41,Auteuil
797519,NA,1,Celtior,2021-10-29,1:41,Auteuil
797519,NA,2,Cracking Smart,2021-10-29,1:41,Auteuil
797519,NA,13,Divahora,2021-10-29,1:41,Auteuil
794754,1,10,Ten Past Midnight,2021-10-29,1:38,Uttoxeter
794754,2,5,Court Jurado,2021-10-29,1:38,Uttoxeter
794754,3,13,Diamond Joel,2021-10-29,1:38,Uttoxeter
794754,4,7,Karakoram,2021-10-29,1:38,Uttoxeter
794754,5,8,Temur Khan,2021-10-29,1:38,Uttoxeter
794754,6,11,Court Dancer,2021-10-29,1:38,Uttoxeter
794754,7,1,Val Mome,2021-10-29,1:38,Uttoxeter
794754,8,12,Fast Deal,2021-10-29,1:38,Uttoxeter
794754,9,3,Falcon Sun,2021-10-29,1:38,Uttoxeter
794754,10,6,Colonel Lesley,2021-10-29,1:38,Uttoxeter
794754,11,4,Benito,2021-10-29,1:38,Uttoxeter
794754,12,2,Dionysis,2021-10-29,1:38,Uttoxeter
794754,NA,9,Oceans Red,2021-10-29,1:38,Uttoxeter
797303,1,5,Rock The House,2021-10-29,1:30,Wetherby
797303,2,9,Be The Difference,2021-10-29,1:30,Wetherby
797303,3,4,Flexi Furlough,2021-10-29,1:30,Wetherby
797303,4,2,Getthepot,2021-10-29,1:30,Wetherby
797303,5,10,The Very Thing,2021-10-29,1:30,Wetherby
797303,6,3,Not What It Seems,2021-10-29,1:30,Wetherby
797303,7,8,Esthers Marvel,2021-10-29,1:30,Wetherby
797303,8,7,Skipness,2021-10-29,1:30,Wetherby
797282,1,5,Filistine,2021-10-29,1:20,Newmarket
797282,2,10,Silent Speech,2021-10-29,1:20,Newmarket
797282,3,1,Nuvolari,2021-10-29,1:20,Newmarket
797282,4,12,Vee Sight,2021-10-29,1:20,Newmarket
797282,5,4,Fearless Bay,2021-10-29,1:20,Newmarket
797282,6,7,Haku,2021-10-29,1:20,Newmarket
797282,7,2,Cap Dramont,2021-10-29,1:20,Newmarket
797282,8,9,Rodolfo,2021-10-29,1:20,Newmarket
797282,9,3,Dizzy Ed,2021-10-29,1:20,Newmarket
797282,10,6,Guitar,2021-10-29,1:20,Newmarket
797282,11,8,Moonlit Warrior,2021-10-29,1:20,Newmarket
797282,12,11,Tempus Fugit,2021-10-29,1:20,Newmarket
796862,1,5,Tolmount,2021-10-29,1:15,Jebel Ali
796862,2,1,Zucchini,2021-10-29,1:15,Jebel Ali
796862,3,6,Mayaadeen,2021-10-29,1:15,Jebel Ali
796862,4,10,Honorable Justice,2021-10-29,1:15,Jebel Ali
796862,5,3,Falcon Claws,2021-10-29,1:15,Jebel Ali
796862,6,8,Coast Sky,2021-10-29,1:15,Jebel Ali
796862,7,9,Al Barez,2021-10-29,1:15,Jebel Ali
796862,8,4,Untold Secret,2021-10-29,1:15,Jebel Ali
796862,9,7,Montakhab,2021-10-29,1:15,Jebel Ali
796862,10,2,Dark Of Night,2021-10-29,1:15,Jebel Ali
796762,1,3,Hollow Games,2021-10-29,1:10,Down Royal
796762,2,7,Ailie Rose,2021-10-29,1:10,Down Royal
796762,3,9,Coqueta,2021-10-29,1:10,Down Royal
796762,4,2,Golden Cosmos,2021-10-29,1:10,Down Royal
796762,5,8,Menindee,2021-10-29,1:10,Down Royal
796762,6,6,Woodstream Lad,2021-10-29,1:10,Down Royal
796762,7,4,Simply Shabra,2021-10-29,1:10,Down Royal
797508,1,7,Gironde,2021-10-29,1:07,Auteuil
797508,2,5,Gentleman De Reve,2021-10-29,1:07,Auteuil
797508,3,1,Grace De Dieu,2021-10-29,1:07,Auteuil
797508,4,2,Grandioso,2021-10-29,1:07,Auteuil
797508,5,6,Grand Monsieur,2021-10-29,1:07,Auteuil
797508,6,4,Gasby Des Planches,2021-10-29,1:07,Auteuil
797508,NA,3,Gino Dino,2021-10-29,1:07,Auteuil
794751,1,2,Jetaway Joey,2021-10-29,1:03,Uttoxeter
794751,2,3,Baddesley,2021-10-29,1:03,Uttoxeter
794751,3,9,Pass Me By,2021-10-29,1:03,Uttoxeter
794751,4,8,Nothin To Ask,2021-10-29,1:03,Uttoxeter
794751,5,5,Jet Plane,2021-10-29,1:03,Uttoxeter
794751,6,14,Here Comes Henry,2021-10-29,1:03,Uttoxeter
794751,7,4,Gms Prince,2021-10-29,1:03,Uttoxeter
794751,8,16,William Cody,2021-10-29,1:03,Uttoxeter
794751,9,6,Lunar Lander,2021-10-29,1:03,Uttoxeter
794751,10,15,Roger Rarebit,2021-10-29,1:03,Uttoxeter
794751,11,11,Sempione Park,2021-10-29,1:03,Uttoxeter
794751,12,17,My Foxy Lady,2021-10-29,1:03,Uttoxeter
794751,13,13,Bolsover Bill,2021-10-29,1:03,Uttoxeter
794751,NA,7,Mr Tg,2021-10-29,1:03,Uttoxeter
794762,1,2,Unexpected Party,2021-10-29,12:55,Wetherby
794762,2,1,Motion In Limine,2021-10-29,12:55,Wetherby
794762,3,4,Grand Lord,2021-10-29,12:55,Wetherby
794762,4,3,Oscar Clouds,2021-10-29,12:55,Wetherby
794762,5,7,Low Profile,2021-10-29,12:55,Wetherby
794762,6,5,Ravenscar,2021-10-29,12:55,Wetherby
794762,7,6,One Fer Mamma,2021-10-29,12:55,Wetherby
794762,NA,11,Arcanja,2021-10-29,12:55,Wetherby
794762,NA,9,One Step Too Far,2021-10-29,12:55,Wetherby
796861,1,4,Dubai Canal,2021-10-29,12:45,Jebel Ali
796861,2,9,Right Flank,2021-10-29,12:45,Jebel Ali
796861,3,8,Meqdam,2021-10-29,12:45,Jebel Ali
796861,4,3,Mudallel,2021-10-29,12:45,Jebel Ali
796861,5,10,Maqaadeer,2021-10-29,12:45,Jebel Ali
796861,6,6,Oktalgano,2021-10-29,12:45,Jebel Ali
796861,7,2,Miracle Maker,2021-10-29,12:45,Jebel Ali
796861,8,12,Sea Skimmer,2021-10-29,12:45,Jebel Ali
796861,9,11,One Vision,2021-10-29,12:45,Jebel Ali
796861,10,5,Arabian Moon,2021-10-29,12:45,Jebel Ali
796861,11,13,Sun Cuisine,2021-10-29,12:45,Jebel Ali
796861,12,7,One Idea,2021-10-29,12:45,Jebel Ali
796861,13,1,Act Of Wisdom,2021-10-29,12:45,Jebel Ali
794944,1,2,Audience,2021-10-29,12:45,Newmarket
794944,2,13,Yantarni,2021-10-29,12:45,Newmarket
794944,3,4,Devoted Poet,2021-10-29,12:45,Newmarket
794944,4,8,Mount Kosciuszko,2021-10-29,12:45,Newmarket
794944,5,5,Farhh Point,2021-10-29,12:45,Newmarket
794944,6,3,Commander Hector,2021-10-29,12:45,Newmarket
794944,7,1,Silks Pass,2021-10-29,12:45,Newmarket
794944,8,12,Swashbuckler,2021-10-29,12:45,Newmarket
794944,9,7,Ingra Tor,2021-10-29,12:45,Newmarket
794944,10,11,Soulcombe,2021-10-29,12:45,Newmarket
794944,11,10,Richard P Smith,2021-10-29,12:45,Newmarket
794944,12,9,Pub Crawl,2021-10-29,12:45,Newmarket
797506,1,2,Intense Raffles,2021-10-29,12:30,Auteuil
797506,2,7,Infra Rouge,2021-10-29,12:30,Auteuil
797506,3,1,Saint Langis,2021-10-29,12:30,Auteuil
797506,4,5,Imaginaire,2021-10-29,12:30,Auteuil
797506,5,3,Sagarrou,2021-10-29,12:30,Auteuil
797506,6,6,Indigo Des Mottes,2021-10-29,12:30,Auteuil
797506,7,8,Romain Du Pont,2021-10-29,12:30,Auteuil
797506,NA,9,Seigneur Des As,2021-10-29,12:30,Auteuil
797506,NA,4,Aulko,2021-10-29,12:30,Auteuil
796860,1,11,Ababil,2021-10-29,12:15,Jebel Ali
796860,2,10,Expressionist,2021-10-29,12:15,Jebel Ali
796860,3,3,Story Of Light,2021-10-29,12:15,Jebel Ali
796860,4,9,Drummore,2021-10-29,12:15,Jebel Ali
796860,5,2,Fanaar,2021-10-29,12:15,Jebel Ali
796860,6,5,Dahawi,2021-10-29,12:15,Jebel Ali
796860,7,12,Sharamm,2021-10-29,12:15,Jebel Ali
796860,8,7,Wheels On Fire,2021-10-29,12:15,Jebel Ali
796860,9,4,Cocobai,2021-10-29,12:15,Jebel Ali
796860,10,6,Silchester,2021-10-29,12:15,Jebel Ali
796860,11,8,Cardsharp,2021-10-29,12:15,Jebel Ali
796860,12,1,High On Life,2021-10-29,12:15,Jebel Ali
797473,1,1,Niko Has,2021-10-29,12:00,Auteuil
797473,2,3,Enki The Best,2021-10-29,12:00,Auteuil
797473,3,4,Saint Patis,2021-10-29,12:00,Auteuil
797473,4,2,Apple 's Pierro,2021-10-29,12:00,Auteuil
797473,5,5,Miracle De Houelle,2021-10-29,12:00,Auteuil
796859,1,4,King Leo,2021-10-29,11:45,Jebel Ali
796859,2,3,Dignity Joy,2021-10-29,11:45,Jebel Ali
796859,3,1,Bawadi Spirit,2021-10-29,11:45,Jebel Ali
796859,4,5,Sound Of Dubai,2021-10-29,11:45,Jebel Ali
796859,5,2,Benin,2021-10-29,11:45,Jebel Ali
797470,1,4,To Be Fix,2021-10-29,11:30,Auteuil
797470,2,2,La Renommee,2021-10-29,11:30,Auteuil
797470,3,1,Queen De Baune,2021-10-29,11:30,Auteuil
797470,4,3,Ire Light,2021-10-29,11:30,Auteuil
797470,5,6,Paulmia,2021-10-29,11:30,Auteuil
797470,NA,5,Iskandara,2021-10-29,11:30,Auteuil
797470,NA,7,Ienna,2021-10-29,11:30,Auteuil
797510,1,7,Eshtiraak,2021-10-29,11:15,Jebel Ali
797510,2,3,Law Of Peace,2021-10-29,11:15,Jebel Ali
797510,3,12,Rich And Famous,2021-10-29,11:15,Jebel Ali
797510,4,5,Far Sky,2021-10-29,11:15,Jebel Ali
797510,5,2,Mystery Land,2021-10-29,11:15,Jebel Ali
797510,6,4,Zainhom,2021-10-29,11:15,Jebel Ali
797510,7,15,Tabernas,2021-10-29,11:15,Jebel Ali
797510,8,9,Gold Factory,2021-10-29,11:15,Jebel Ali
797510,9,14,Dangerous Thought,2021-10-29,11:15,Jebel Ali
797510,10,1,Hyde Park,2021-10-29,11:15,Jebel Ali
797510,11,6,Moolhim,2021-10-29,11:15,Jebel Ali
797510,12,8,Visible Charm,2021-10-29,11:15,Jebel Ali
797510,13,11,Almushref,2021-10-29,11:15,Jebel Ali
797510,14,10,Predilection,2021-10-29,11:15,Jebel Ali
797451,1,2,Na Has,2021-10-29,11:00,Auteuil
