racecourse,raceid,racedate,racetime,horseno,horsename,pricemoney,numrunners,raceterms,going,OR,TS,RPR,Flag1,Flag2,Flag3,Flag4,Flag5,draw,pastperformance,lastrun,horseage,weight,trainerRFT,jockeyallowance
Cheltenham,798220,2021-12-11,1:15,8,Notre Pari,15609,8                            (MAX 17),EW Terms:,Good To Soft,129,138,160,169,-5,17,362.75,60.3333333333333,0,6533-2,33,7,143,53,
Hereford,798237,2021-12-11,1:22,1,Kapga De Lily,16910,8                            (MAX 16),EW Terms:,Good,130,96,133,99,-80,-43,42.75,-8,0,1312-1,22,8,176,52,7
Hereford,798237,2021-12-11,1:22,2,No No Juliet,16910,8                            (MAX 16),EW Terms:,Good,107,121,133,147,-32,-20,227,31.6666666666667,0,3P13-6,22,8,153,32,7
Hereford,798237,2021-12-11,1:22,3,Lilith,16910,8                            (MAX 16),EW Terms:,Good,107,103,125,121,-50,-28,143,14.3333333333333,0,U3-525,16,6,153,47,
Hereford,798237,2021-12-11,1:22,4,Osca Loca,16910,8                            (MAX 16),EW Terms:,Good,102,60,127,85,-88,-21,45.25,-8,0,6P8-P3,22,8,148,30,
Hereford,798237,2021-12-11,1:22,5,The Toojumpa,16910,8                            (MAX 16),EW Terms:,Good,98,52,127,81,-92,-17,40.25,-9.33333333333333,0,4UP-1U,22,8,144,32,
Hereford,798237,2021-12-11,1:22,6,Roseisaroseisarose,16910,8                            (MAX 16),EW Terms:,Good,98,67,130,99,-77,-14,96.5,2.66666666666667,0,3-2423,24,7,144,,
Hereford,798237,2021-12-11,1:22,7,Leverock Lass,16910,8                            (MAX 16),EW Terms:,Good,94,91,127,124,-49,-13,176.25,20.6666666666667,0,1525-2,22,8,140,100,
Hereford,798237,2021-12-11,1:22,8,Kiera Royale,16910,8                            (MAX 16),EW Terms:,Good,94,91,124,121,-49,-16,165,18.6666666666667,0,216542,16,10,140,100,5
Doncaster,798236,2021-12-11,1:30,1,Misty Bloom,3159,6                            (MAX 20),EW Terms:,Good To Soft,112,43,118,49,-125,-50,-114.5,-42,0,F01-53,38,8,168,35,10
Doncaster,798236,2021-12-11,1:30,2,Final Reminder,3159,6                            (MAX 20),EW Terms:,Good To Soft,110,51,114,55,-115,-52,-96,-37.3333333333333,0,5P7-13,194,9,166,35,
Doncaster,798236,2021-12-11,1:30,3,Jersey Lady,3159,6                            (MAX 20),EW Terms:,Good To Soft,110,73,112,75,-93,-54,-37.5,-24,0,307-13,23,5,166,43,
Doncaster,798236,2021-12-11,1:30,4,Shantou Sunset,3159,6                            (MAX 20),EW Terms:,Good To Soft,108,101,115,108,-63,-49,67.25,-1.33333333333333,0,5-2113,21,7,164,33,
Doncaster,798236,2021-12-11,1:30,5,Do Ya Feel Lucky,3159,6                            (MAX 20),EW Terms:,Good To Soft,101,94,113,106,-63,-44,72,-0.333333333333333,0,5P-71F,51,7,157,32,
Doncaster,798236,2021-12-11,1:30,6,Midnight Mary,3159,6                            (MAX 20),EW Terms:,Good To Soft,94,91,112,109,-59,-38,92.5,4,0,65413-,263,5,150,46,
Doncaster,798236,2021-12-11,1:30,7,Rock On Rita,3159,6                            (MAX 20),EW Terms:,Good To Soft,84,NA,109,NA,NA,-31,NA,NA,0,1450-,270,5,140,50,
Fairyhouse,800204,2021-12-11,1:37,1,Explosive Boy,NA,15,EW Terms:,Yielding To Soft,109,87,115,93,-81,-53,12.25,-13.6666666666667,,F/335,35,7,168,50,
Fairyhouse,800204,2021-12-11,1:37,2,Mastermind,NA,15,EW Terms:,Yielding To Soft,109,NA,115,NA,NA,-53,NA,NA,,45/0-5,NA,7,168,50,
Fairyhouse,800204,2021-12-11,1:37,3,Bronson In Blue,NA,15,EW Terms:,Yielding To Soft,108,63,117,72,-104,-50,-47.5,-27.3333333333333,,24-160,186,8,167,54,7
Fairyhouse,800204,2021-12-11,1:37,4,King Lenox,NA,15,EW Terms:,Yielding To Soft,106,88,114,96,-77,-51,25.75,-10.6666666666667,,38330,NA,4,165,,
Fairyhouse,800204,2021-12-11,1:37,5,Sil Ver Klass,NA,15,EW Terms:,Yielding To Soft,105,86,118,99,-78,-46,39.5,-8.33333333333333,,U674-2,NA,7,164,50,
Fairyhouse,800204,2021-12-11,1:37,6,Presenting Meghan,NA,15,EW Terms:,Yielding To Soft,104,84,106,86,-79,-57,-6.75,-16.6666666666667,,U97U-0,63,7,163,,
Fairyhouse,800204,2021-12-11,1:37,7,Ya Ya Baby,NA,15,EW Terms:,Yielding To Soft,104,69,104,69,-94,-59,-59.25,-28,,0-5P00,20,4,163,46,
Fairyhouse,800204,2021-12-11,1:37,8,L'Un Deux Trois,NA,15,EW Terms:,Yielding To Soft,103,33,111,41,-129,-51,-136.25,-46.3333333333333,,476-0,27,5,162,,
Fairyhouse,800204,2021-12-11,1:37,9,We'll Go Again,NA,15,EW Terms:,Yielding To Soft,103,102,116,115,-60,-46,89.5,3,,05-429,21,5,162,100,
Fairyhouse,800204,2021-12-11,1:37,10,Get Free,NA,15,EW Terms:,Yielding To Soft,102,30,94,22,-131,-67,-204.25,-58.6666666666667,,1/7P-0,23,5,161,50,
Fairyhouse,800204,2021-12-11,1:37,11,Battle Of Benburb,NA,15,EW Terms:,Yielding To Soft,99,93,117,111,-65,-41,85.25,1.66666666666667,,999450,23,4,158,54,
Fairyhouse,800204,2021-12-11,1:37,12,Ever So Cool,NA,15,EW Terms:,Yielding To Soft,98,112,116,130,-45,-41,143.25,14.6666666666667,,-15759,20,6,157,48,
Fairyhouse,800204,2021-12-11,1:37,13,Peace Party,NA,15,EW Terms:,Yielding To Soft,97,91,118,112,-65,-38,92.5,3,,616621,16,9,156,,5
Fairyhouse,800204,2021-12-11,1:37,14,Batalha,NA,15,EW Terms:,Yielding To Soft,94,91,112,109,-62,-41,84.25,2,,8-240F,16,4,153,50,
Fairyhouse,800204,2021-12-11,1:37,15,Breezy Bell,NA,15,EW Terms:,Yielding To Soft,94,73,115,94,-80,-38,41.5,-8,,60-076,50,6,153,100,3
Fairyhouse,800204,2021-12-11,1:37,16,I Sea The Moon,NA,15,EW Terms:,Yielding To Soft,92,97,117,122,-54,-34,130.5,11.3333333333333,,000242,44,4,151,,
Fairyhouse,800204,2021-12-11,1:37,17,Kashi,NA,15,EW Terms:,Yielding To Soft,92,68,106,82,-83,-45,2.25,-15.3333333333333,,049-F5,39,4,151,,
Fairyhouse,800204,2021-12-11,1:37,18,Fox Le Bel,NA,15,EW Terms:,Yielding To Soft,91,66,112,87,-84,-38,23.5,-11.6666666666667,,4P34-3,27,6,150,29,
Newcastle (AW),798393,2021-12-11,1:45,1,Ravenscar,3240,7                            (MAX 14),EW Terms:,Standard,77,16,78,17,-131,-69,-217.75,-61,5,111740,NA,5,147,43,7
Newcastle (AW),798393,2021-12-11,1:45,2,Al Kout,3240,7                            (MAX 14),EW Terms:,Standard,77,45,79,47,-102,-68,-127,-41,7,200254,94,7,147,43,7
Newcastle (AW),798393,2021-12-11,1:45,3,Mukha Magic,3240,7                            (MAX 14),EW Terms:,Standard,70,57,80,67,-83,-60,-54,-25.3333333333333,2,467022,12,5,140,40,
Newcastle (AW),798393,2021-12-11,1:45,4,Chocolate Box,3240,7                            (MAX 14),EW Terms:,Standard,69,54,75,60,-85,-64,-77,-29.6666666666667,1,336751,19,7,139,45,
Newcastle (AW),798393,2021-12-11,1:45,5,Victoriano,3240,7                            (MAX 14),EW Terms:,Standard,63,67,75,79,-66,-58,-9.5,-15,4,424311,32,5,133,44,
Newcastle (AW),798393,2021-12-11,1:45,6,Nastasiya,3240,7                            (MAX 14),EW Terms:,Standard,66,24,77,35,-106,-53,-128.75,-41.3333333333333,8,5-5442,NA,3,130,60,
Newcastle (AW),798393,2021-12-11,1:45,7,Nataleena,3240,7                            (MAX 14),EW Terms:,Standard,60,58,76,74,-72,-54,-18.5,-17.3333333333333,3,412745,46,5,130,36,
Newcastle (AW),798393,2021-12-11,1:45,8,Riggsby,3240,7                            (MAX 14),EW Terms:,Standard,62,44,75,57,-82,-51,-57.25,-25.3333333333333,6,754693,32,3,126,38,
Cheltenham,797147,2021-12-11,1:50,1,Cepage,74035,13                            (MAX 17),EW Terms:,Good To Soft,157,150,163,156,-16,-3,290.75,45.6666666666667,0,/P144-,270,9,166,56,
Cheltenham,797147,2021-12-11,1:50,2,Midnight Shadow,74035,13                            (MAX 17),EW Terms:,Good To Soft,154,148,165,159,-15,2,306.5,48.6666666666667,0,02P-31,28,8,163,50,
Cheltenham,797147,2021-12-11,1:50,3,Fusil Raffles,74035,13                            (MAX 17),EW Terms:,Good To Soft,152,104,167,119,-57,6,191.5,22.6666666666667,0,12P-21,42,6,161,44,
Cheltenham,797147,2021-12-11,1:50,4,Lalor,74035,13                            (MAX 17),EW Terms:,Good To Soft,151,151,167,167,-9,7,337.25,55,0,3/P-P3,28,9,160,49,
Cheltenham,797147,2021-12-11,1:50,5,Silver Hallmark,74035,13                            (MAX 17),EW Terms:,Good To Soft,145,151,166,172,-3,12,362,60.3333333333333,0,7/21-4,41,7,154,32,
Cheltenham,797147,2021-12-11,1:50,6,Zanza,74035,13                            (MAX 17),EW Terms:,Good To Soft,145,148,167,170,-6,13,356.75,59,0,FP6-36,28,7,154,33,
Cheltenham,797147,2021-12-11,1:50,7,Dostal Phil,74035,13                            (MAX 17),EW Terms:,Good To Soft,143,151,165,173,-1,13,367.75,61.6666666666667,0,323-U4,28,8,152,33,
Cheltenham,797147,2021-12-11,1:50,8,Francky Du Berlais,74035,13                            (MAX 17),EW Terms:,Good To Soft,143,149,165,171,-3,13,361.75,60.3333333333333,0,113168,35,8,152,13,
Cheltenham,797147,2021-12-11,1:50,9,Siruh Du Lac,74035,13                            (MAX 17),EW Terms:,Good To Soft,143,NA,166,NA,NA,14,NA,NA,0,PF/U-7,50,8,152,35,
Cheltenham,797147,2021-12-11,1:50,10,Coole Cody,74035,13                            (MAX 17),EW Terms:,Good To Soft,143,NA,165,NA,NA,13,NA,NA,0,344-2F,28,10,152,24,
Cheltenham,797147,2021-12-11,1:50,11,Deyrann De Carjac,74035,13                            (MAX 17),EW Terms:,Good To Soft,133,145,169,181,3,27,412.25,70.3333333333333,0,/P-350,28,8,142,51,
Cheltenham,797147,2021-12-11,1:50,12,Farinet,74035,13                            (MAX 17),EW Terms:,Good To Soft,133,142,165,174,0,23,388.25,65.6666666666667,0,/3231-,273,6,142,56,
Cheltenham,797147,2021-12-11,1:50,13,Joke Dancer,74035,13                            (MAX 17),EW Terms:,Good To Soft,132,NA,166,NA,NA,25,NA,NA,0,610-5F,21,8,141,50,
Cheltenham,797147,2021-12-11,1:50,14,Beakstown,74035,13                            (MAX 17),EW Terms:,Good To Soft,132,141,169,178,0,28,405,68.6666666666667,0,2435/3,35,8,141,49,
Cheltenham,797147,2021-12-11,1:50,15,Topofthecotswolds,74035,13                            (MAX 17),EW Terms:,Good To Soft,131,136,166,171,-4,26,383.5,64.3333333333333,0,256P2U,14,7,140,36,
Hereford,798238,2021-12-11,1:57,1,Ch'tibello,10406,8                            (MAX 18),EW Terms:,Good,144,138,152,146,-28,-14,239.5,34.6666666666667,0,3/26-5,14,10,166,47,7
Hereford,798238,2021-12-11,1:57,2,Carys' Commodity,10406,8                            (MAX 18),EW Terms:,Good,136,129,150,143,-29,-8,243,35.3333333333333,0,4114-F,44,6,158,26,
Hereford,798238,2021-12-11,1:57,3,Seddon,10406,8                            (MAX 18),EW Terms:,Good,133,114,152,133,-41,-3,219.75,29.6666666666667,0,2P6-51,25,8,155,25,7
Hereford,798238,2021-12-11,1:57,4,Flashing Glance,10406,8                            (MAX 18),EW Terms:,Good,132,92,151,111,-62,-3,154.75,15.3333333333333,0,P-2434,23,8,154,43,
Hereford,798238,2021-12-11,1:57,5,Tap Tap Boom,10406,8                            (MAX 18),EW Terms:,Good,130,144,150,164,-8,-2,316.5,51.3333333333333,0,824/2-,391,7,152,36,10
Hereford,798238,2021-12-11,1:57,6,Bold Plan,10406,8                            (MAX 18),EW Terms:,Good,128,92,148,112,-58,-2,162.5,17.3333333333333,0,517-78,10,7,150,20,
Hereford,798238,2021-12-11,1:57,7,Strong Glance,10406,8                            (MAX 18),EW Terms:,Good,127,NA,146,NA,NA,-3,NA,NA,0,100-UO,9,8,149,53,3
Hereford,798238,2021-12-11,1:57,8,Orchard Grove,10406,8                            (MAX 18),EW Terms:,Good,118,124,145,151,-16,5,294.75,46.6666666666667,0,501111,19,5,140,40,
Doncaster,798233,2021-12-11,2:05,1,Tommy's Oscar,9626,9                            (MAX 20),EW Terms:,Good To Soft,147,136,151,140,-30,-15,223.75,31.6666666666667,0,13-231,21,6,166,50,
Doncaster,798233,2021-12-11,2:05,2,Lucky One,9626,9                            (MAX 20),EW Terms:,Good To Soft,137,126,156,145,-30,0,260,38.3333333333333,0,1315F-,245,6,156,47,
Doncaster,798233,2021-12-11,2:05,3,Rockadenn,9626,9                            (MAX 20),EW Terms:,Good To Soft,137,130,150,143,-26,-6,249.5,37,0,/O1P-3,217,5,156,36,
Doncaster,798233,2021-12-11,2:05,4,Takeit Easy,9626,9                            (MAX 20),EW Terms:,Good To Soft,134,144,156,166,-9,3,328.25,53.3333333333333,0,1-1212,32,6,153,67,
Doncaster,798233,2021-12-11,2:05,5,Snookered,9626,9                            (MAX 20),EW Terms:,Good To Soft,133,131,150,148,-21,-2,271.5,41.6666666666667,0,17-F02,NA,7,152,44,
Doncaster,798233,2021-12-11,2:05,6,Geromino,9626,9                            (MAX 20),EW Terms:,Good To Soft,132,122,148,138,-29,-3,241.75,35.3333333333333,0,-34111,21,5,151,50,5
Doncaster,798233,2021-12-11,2:05,7,Sonigino,9626,9                            (MAX 20),EW Terms:,Good To Soft,128,104,151,127,-43,4,218,29.3333333333333,0,4-113,21,4,147,44,
Doncaster,798233,2021-12-11,2:05,8,Natural History,9626,9                            (MAX 20),EW Terms:,Good To Soft,122,140,156,174,-1,15,373.25,62.6666666666667,0,2162-P,27,6,141,47,
Doncaster,798233,2021-12-11,2:05,9,Pyramid Place,9626,9                            (MAX 20),EW Terms:,Good To Soft,121,117,148,144,-23,8,279,43,0,68-274,14,4,140,60,
Fairyhouse,800205,2021-12-11,2:12,1,Rebellito,NA,15,EW Terms:,Yielding To Soft,NA,NA,104,NA,NA,-64,NA,NA,,6PP/7,9,7,168,20,7
Fairyhouse,800205,2021-12-11,2:12,2,Wall Of Fame,NA,15,EW Terms:,Yielding To Soft,NA,37,113,NA,-131,-55,NA,NA,,2331-7,83,6,168,48,
Fairyhouse,800205,2021-12-11,2:12,3,Bearwithmenow,NA,15,EW Terms:,Yielding To Soft,NA,30,66,NA,-133,-97,NA,NA,,0-90P1,NA,4,163,,
Fairyhouse,800205,2021-12-11,2:12,4,Winding River,NA,15,EW Terms:,Yielding To Soft,NA,50,99,NA,-113,-64,NA,NA,,7-509,16,4,163,,
Fairyhouse,800205,2021-12-11,2:12,5,Cru Bourgeois,NA,15,EW Terms:,Yielding To Soft,NA,NA,108,NA,NA,-52,NA,NA,,9,35,5,160,17,
Fairyhouse,800205,2021-12-11,2:12,6,Dublin Calling,NA,15,EW Terms:,Yielding To Soft,NA,NA,NA,NA,NA,NA,NA,NA,,1,NA,5,160,45,
Fairyhouse,800205,2021-12-11,2:12,7,Golas Tiep,NA,15,EW Terms:,Yielding To Soft,NA,52,106,NA,-108,-54,NA,NA,,2-5,34,5,160,50,
Fairyhouse,800205,2021-12-11,2:12,8,Hi Ho Phoenix,NA,15,EW Terms:,Yielding To Soft,NA,NA,NA,NA,NA,NA,NA,NA,,323-,242,5,160,46,
Fairyhouse,800205,2021-12-11,2:12,9,Mise Raftaire,NA,15,EW Terms:,Yielding To Soft,NA,NA,NA,NA,NA,NA,NA,NA,,0508/,643,6,160,40,
Fairyhouse,800205,2021-12-11,2:12,10,Siberian Prince,NA,15,EW Terms:,Yielding To Soft,NA,30,58,NA,-130,-102,NA,NA,,3,30,5,160,41,
Fairyhouse,800205,2021-12-11,2:12,11,Simply Shabra,NA,15,EW Terms:,Yielding To Soft,109,83,121,95,-77,-39,44.75,-7,,F5-327,43,6,160,40,
Fairyhouse,800205,2021-12-11,2:12,12,The Blind Piper,NA,15,EW Terms:,Yielding To Soft,NA,NA,NA,NA,NA,NA,NA,NA,,P/11/,NA,8,160,,5
Fairyhouse,800205,2021-12-11,2:12,13,Western Lad,NA,15,EW Terms:,Yielding To Soft,NA,NA,NA,NA,NA,NA,NA,NA,,P,83,5,160,20,
Fairyhouse,800205,2021-12-11,2:12,14,Bonne Debut,NA,15,EW Terms:,Yielding To Soft,NA,72,114,NA,-81,-39,NA,NA,,1377,14,5,153,100,7
Fairyhouse,800205,2021-12-11,2:12,15,Merry Moves,NA,15,EW Terms:,Yielding To Soft,NA,NA,NA,NA,NA,NA,NA,NA,,5-1,NA,6,153,,
Fairyhouse,800205,2021-12-11,2:12,16,Heisenberg,NA,15,EW Terms:,Yielding To Soft,NA,49,86,NA,-111,-74,NA,NA,,0-,279,5,160,41,
Fairyhouse,800205,2021-12-11,2:12,17,The Flying Spur,NA,15,EW Terms:,Yielding To Soft,NA,NA,NA,NA,NA,NA,NA,NA,,,20,5,160,40,
Fairyhouse,800205,2021-12-11,2:12,18,Reflectionist,NA,15,EW Terms:,Yielding To Soft,NA,70,87,NA,-93,-76,NA,NA,,97,9,4,163,14,
Newcastle (AW),798389,2021-12-11,2:20,1,Alignak,10800,6                            (MAX 14),EW Terms:,Standard,103,69,115,81,-60,-14,77.5,2.33333333333333,3,31-486,10,5,129,30,
Newcastle (AW),798389,2021-12-11,2:20,2,Coltrane,10800,6                            (MAX 14),EW Terms:,Standard,97,72,114,89,-57,-15,94.75,5.66666666666667,2,1119-2,31,4,129,45,
Newcastle (AW),798389,2021-12-11,2:20,3,Island Brave,10800,6                            (MAX 14),EW Terms:,Standard,100,102,115,117,-27,-14,182.5,25.3333333333333,4,944517,79,7,129,43,
Newcastle (AW),798389,2021-12-11,2:20,4,Mr Curiosity,10800,6                            (MAX 14),EW Terms:,Standard,94,91,100,97,-38,-29,105.25,10,5,128310,35,4,129,33,
Newcastle (AW),798389,2021-12-11,2:20,5,Nicholas T,10800,6                            (MAX 14),EW Terms:,Standard,96,15,114,33,-114,-15,-74.25,-32,6,030077,29,9,129,33,
Newcastle (AW),798389,2021-12-11,2:20,6,Rainbow Dreamer,10800,6                            (MAX 14),EW Terms:,Standard,108,105,121,118,-24,-8,198,28.6666666666667,1,214540,168,8,129,49,
Cheltenham,798218,2021-12-11,2:25,1,Blazing Khal,28475,6                            (MAX 16),EW Terms:,Good To Soft,145,114,154,123,-43,-3,197.75,25.6666666666667,0,541-11,29,5,157,14,
Cheltenham,798218,2021-12-11,2:25,2,Ballygrifincottage,28475,6                            (MAX 16),EW Terms:,Good To Soft,NA,NA,NA,NA,NA,NA,NA,NA,0,U-111,NA,6,152,47,
Cheltenham,798218,2021-12-11,2:25,3,Barony Legends,28475,6                            (MAX 16),EW Terms:,Good To Soft,NA,107,151,NA,-45,-1,NA,NA,0,2-31,41,5,152,53,
Cheltenham,798218,2021-12-11,2:25,4,Gelino Bello,28475,6                            (MAX 16),EW Terms:,Good To Soft,140,132,154,146,-20,2,275.5,42.6666666666667,0,13-12,29,5,152,44,
Cheltenham,798218,2021-12-11,2:25,5,Loughderg Rocco,28475,6                            (MAX 16),EW Terms:,Good To Soft,NA,94,135,NA,-58,-17,NA,NA,0,2-12,14,5,152,15,
Cheltenham,798218,2021-12-11,2:25,6,Current Mood,28475,6                            (MAX 16),EW Terms:,Good To Soft,131,118,148,135,-30,0,240,35,0,12-113,29,6,148,20,
Al Ain,800179,2021-12-11,2:30,1,Dirilis Ertugrul,8367,15,EW Terms:,Fast,64,NA,63,NA,NA,-74,NA,NA,12,3-8930,29,6,137,,
Al Ain,800179,2021-12-11,2:30,2,Honorable Justice,8367,15,EW Terms:,Fast,64,NA,73,NA,NA,-64,NA,NA,9,654263,7,5,137,,
Al Ain,800179,2021-12-11,2:30,3,Emirates Empire,8367,15,EW Terms:,Fast,62,NA,28,NA,NA,-106,NA,NA,5,0-9000,15,5,134,,
Al Ain,800179,2021-12-11,2:30,4,Shanghai Tong,8367,15,EW Terms:,Fast,62,NA,75,NA,NA,-59,NA,NA,13,-04597,29,4,134,,
Al Ain,800179,2021-12-11,2:30,5,Corojo,8367,15,EW Terms:,Fast,60,NA,65,NA,NA,-67,NA,NA,4,00970,7,4,132,,
Al Ain,800179,2021-12-11,2:30,6,Edaraat,8367,15,EW Terms:,Fast,60,NA,72,NA,NA,-60,NA,NA,10,0-0404,7,5,132,,
Al Ain,800179,2021-12-11,2:30,7,Miniaturist,8367,15,EW Terms:,Fast,60,NA,72,NA,NA,-60,NA,NA,14,-13466,36,8,132,,
Al Ain,800179,2021-12-11,2:30,8,Mujeeb,8367,15,EW Terms:,Fast,60,NA,69,NA,NA,-63,NA,NA,3,009435,7,7,132,,
Al Ain,800179,2021-12-11,2:30,9,Takhteet,8367,15,EW Terms:,Fast,60,NA,64,NA,NA,-68,NA,NA,11,2/000,246,5,132,,3
Al Ain,800179,2021-12-11,2:30,10,Iftitah,8367,15,EW Terms:,Fast,59,NA,76,NA,NA,-55,NA,NA,2,6-0408,7,7,131,,3
Al Ain,800179,2021-12-11,2:30,11,Act Of Reason,8367,15,EW Terms:,Fast,58,NA,70,NA,NA,-60,NA,NA,7,0-5539,7,5,130,,
Al Ain,800179,2021-12-11,2:30,12,Lahmoom,8367,15,EW Terms:,Fast,58,NA,81,NA,NA,-49,NA,NA,15,976570,15,5,130,,
Al Ain,800179,2021-12-11,2:30,13,Sugar Boy,8367,15,EW Terms:,Fast,52,NA,81,NA,NA,-42,NA,NA,6,2-8800,279,9,123,,
Al Ain,800179,2021-12-11,2:30,14,Heraldic,8367,15,EW Terms:,Fast,48,NA,67,NA,NA,-52,NA,NA,1,000006,7,8,119,,3
Al Ain,800179,2021-12-11,2:30,15,Al Zeem,8367,15,EW Terms:,Fast,45,NA,NA,NA,NA,NA,NA,NA,8,0/0/0-,643,7,117,,
Hereford,798239,2021-12-11,2:32,1,Magic Dancer,6535,6                            (MAX 14),EW Terms:,Good,128,119,137,128,-43,-25,169.25,20,0,22-122,19,9,162,40,
Hereford,798239,2021-12-11,2:32,2,Sarasota Star,6535,6                            (MAX 14),EW Terms:,Good,125,117,139,131,-42,-20,185,23,0,-46141,22,5,159,,
Hereford,798239,2021-12-11,2:32,3,Black Gerry,6535,6                            (MAX 14),EW Terms:,Good,124,NA,NA,NA,NA,NA,NA,NA,0,2/612/,657,6,158,47,5
Hereford,798239,2021-12-11,2:32,4,Hardy Du Seuil,6535,6                            (MAX 14),EW Terms:,Good,129,89,137,97,-68,-20,91,3,0,81-F1U,23,4,157,40,
Hereford,798239,2021-12-11,2:32,5,Blazer's Mill,6535,6                            (MAX 14),EW Terms:,Good,121,NA,NA,NA,NA,NA,NA,NA,0,4P/1-P,24,7,155,53,3
Hereford,798239,2021-12-11,2:32,6,Can You Call,6535,6                            (MAX 14),EW Terms:,Good,120,109,138,127,-45,-16,181,22,0,1422-5,38,6,154,20,
Doncaster,798230,2021-12-11,2:40,1,Knight Salute,33762,7                            (MAX 18),EW Terms:,Good To Soft,128,103,125,100,-54,-32,90,4.66666666666667,0,111,28,3,157,60,
Doncaster,798230,2021-12-11,2:40,2,Porticello,33762,7                            (MAX 18),EW Terms:,Good To Soft,130,81,133,84,-76,-24,50,-5.33333333333333,0,1-1,43,3,157,47,
Doncaster,798230,2021-12-11,2:40,3,Too Friendly,33762,7                            (MAX 18),EW Terms:,Good To Soft,126,100,124,98,-55,-31,86.75,4,0,11,14,3,155,49,
Doncaster,798230,2021-12-11,2:40,4,Impulsive One,33762,7                            (MAX 18),EW Terms:,Good To Soft,127,110,132,115,-42,-20,153,17.6666666666667,0,112,55,3,152,41,
Doncaster,798230,2021-12-11,2:40,5,Kolisi,33762,7                            (MAX 18),EW Terms:,Good To Soft,NA,NA,NA,NA,NA,NA,NA,NA,0,,NA,3,152,32,
Doncaster,798230,2021-12-11,2:40,6,Magistrato,33762,7                            (MAX 18),EW Terms:,Good To Soft,127,97,135,105,-55,-17,125.25,11,0,2-14,28,3,152,47,
Doncaster,798230,2021-12-11,2:40,7,New Reality,33762,7                            (MAX 18),EW Terms:,Good To Soft,112,102,121,111,-50,-31,117.75,10,0,125,36,3,152,60,
Doncaster,798230,2021-12-11,2:40,8,Sacre Pierre,33762,7                            (MAX 18),EW Terms:,Good To Soft,113,82,114,83,-70,-38,29.5,-8.33333333333333,0,113,43,3,152,53,
Fairyhouse,800206,2021-12-11,2:47,1,Double Jubilee,NA,16,EW Terms:,Yielding To Soft,100,81,107,88,-87,-61,-17.75,-20,,36607F,21,7,168,44,5
Fairyhouse,800206,2021-12-11,2:47,2,Trickey Trix,NA,16,EW Terms:,Yielding To Soft,98,21,106,29,-145,-60,-192,-58.6666666666667,,0-7P60,25,9,166,33,5
Fairyhouse,800206,2021-12-11,2:47,3,Mick The Jiver,NA,16,EW Terms:,Yielding To Soft,97,59,106,68,-106,-59,-73.25,-32.3333333333333,,667-P4,9,11,165,50,5
Fairyhouse,800206,2021-12-11,2:47,4,Dubai Devils,NA,16,EW Terms:,Yielding To Soft,96,42,106,52,-122,-58,-119.5,-42.6666666666667,,2136-7,42,10,164,,7
Fairyhouse,800206,2021-12-11,2:47,5,Final Orders,NA,16,EW Terms:,Yielding To Soft,96,58,109,71,-106,-55,-60.25,-30,,257552,28,5,164,,
Fairyhouse,800206,2021-12-11,2:47,6,Call Me Freddie,NA,16,EW Terms:,Yielding To Soft,95,61,106,72,-102,-57,-57.75,-29,,90-103,43,6,163,17,
Fairyhouse,800206,2021-12-11,2:47,7,Fizzlestick,NA,16,EW Terms:,Yielding To Soft,95,48,105,58,-115,-58,-100.5,-38.3333333333333,,P86-64,205,8,163,14,
Fairyhouse,800206,2021-12-11,2:47,8,Nicole's Milan,NA,16,EW Terms:,Yielding To Soft,95,80,108,93,-83,-55,6.75,-15,,146-30,18,10,163,,
Fairyhouse,800206,2021-12-11,2:47,9,Ruler Of Dubai,NA,16,EW Terms:,Yielding To Soft,94,67,107,80,-95,-55,-31.25,-23.3333333333333,,915233,28,7,162,,7
Fairyhouse,800206,2021-12-11,2:47,10,Burnt Ash,NA,16,EW Terms:,Yielding To Soft,93,NA,105,NA,NA,-56,NA,NA,,-P4051,NA,6,161,100,
Fairyhouse,800206,2021-12-11,2:47,11,Force Of Forces,NA,16,EW Terms:,Yielding To Soft,93,NA,101,NA,NA,-60,NA,NA,,/00/80,201,8,161,,5
Fairyhouse,800206,2021-12-11,2:47,12,Glenabo Bridge,NA,16,EW Terms:,Yielding To Soft,93,48,108,63,-113,-53,-79.75,-34.3333333333333,,6-0555,9,10,161,,5
Fairyhouse,800206,2021-12-11,2:47,13,Lady McCabe,NA,16,EW Terms:,Yielding To Soft,93,64,105,76,-97,-56,-43,-25.6666666666667,,0985P-,236,9,161,,7
Fairyhouse,800206,2021-12-11,2:47,14,Select Opportunity,NA,16,EW Terms:,Yielding To Soft,93,70,106,83,-91,-55,-21.25,-21,,/6P-26,27,10,161,100,3
Fairyhouse,800206,2021-12-11,2:47,15,Spancil Hill,NA,16,EW Terms:,Yielding To Soft,93,53,107,67,-108,-54,-68.5,-31.6666666666667,,1-3049,25,11,161,,
